Date,Open,High,Low,Close,Adj Close,Volume
2018-01-24,73.650002,73.849998,72.820000,73.309998,73.309998,954400
2018-01-25,73.610001,76.070000,73.500000,74.949997,74.949997,970100
2018-01-26,75.660004,77.099998,75.290001,76.820000,76.820000,754100
2018-01-29,76.820000,77.739998,76.559998,77.150002,77.150002,854500
2018-01-30,76.019997,77.250000,75.580002,76.059998,76.059998,594000
2018-01-31,76.720001,77.470001,75.879997,76.809998,76.809998,832500
2018-02-01,76.739998,78.099998,76.440002,77.089996,77.089996,1408400
2018-02-02,86.110001,87.000000,81.120003,84.010002,84.010002,5881200
2018-02-05,82.940002,84.919998,80.070000,80.120003,80.120003,1963000
2018-02-06,78.389999,80.000000,76.279999,79.300003,79.300003,3305900
2018-02-07,79.199997,80.000000,77.529999,77.830002,77.830002,1658600
2018-02-08,78.300003,79.089996,76.050003,76.150002,76.150002,1345500
2018-02-09,76.589996,77.970001,73.379997,77.349998,77.349998,1140200
2018-02-12,77.720001,79.769997,77.500000,78.980003,78.980003,975100
2018-02-13,78.760002,80.550003,78.389999,79.800003,79.800003,829500
2018-02-14,79.529999,82.000000,79.059998,81.790001,81.790001,847300
2018-02-15,82.730003,83.779999,80.889999,83.320000,83.320000,782700
2018-02-16,83.320000,84.629997,81.199997,82.150002,82.150002,1279600
2018-02-20,81.029999,83.570000,80.980003,82.660004,82.660004,1039500
2018-02-21,82.589996,84.120003,82.120003,82.160004,82.160004,644300
2018-02-22,82.419998,83.099998,81.639999,81.940002,81.940002,490900
2018-02-23,82.300003,83.290001,82.029999,83.279999,83.279999,297700
2018-02-26,83.389999,84.330002,82.800003,83.449997,83.449997,651600
2018-02-27,83.449997,83.949997,81.760002,81.760002,81.760002,601000
2018-02-28,82.250000,83.120003,81.349998,81.669998,81.669998,540100
2018-03-01,81.959999,82.699997,80.620003,81.480003,81.480003,629000
2018-03-02,80.699997,83.089996,80.010002,83.019997,83.019997,674800
2018-03-05,82.540001,86.110001,81.849998,85.800003,85.800003,1392100
2018-03-06,86.000000,86.660004,83.699997,84.360001,84.360001,874400
2018-03-07,83.879997,84.980003,83.599998,84.410004,84.410004,765100
2018-03-08,84.540001,86.320000,84.540001,85.730003,85.730003,509200
2018-03-09,86.260002,87.599998,86.040001,86.639999,86.639999,641000
2018-03-12,86.730003,87.389999,86.320000,86.410004,86.410004,1183300
2018-03-13,86.720001,87.110001,83.970001,84.220001,84.220001,719500
2018-03-14,84.589996,85.330002,83.959999,84.669998,84.669998,649500
2018-03-15,84.910004,85.139999,83.519997,84.540001,84.540001,561500
2018-03-16,84.610001,84.949997,83.019997,83.330002,83.330002,527400
2018-03-19,82.790001,83.089996,81.139999,82.559998,82.559998,926000
2018-03-20,82.489998,83.830002,82.410004,83.589996,83.589996,476800
2018-03-21,83.570000,85.099998,83.260002,84.099998,84.099998,586300
2018-03-22,83.129997,84.389999,82.519997,82.800003,82.800003,386100
2018-03-23,82.540001,83.500000,81.400002,81.410004,81.410004,670900
2018-03-26,82.660004,84.269997,82.230003,84.239998,84.239998,339800
2018-03-27,84.459999,84.940002,81.190002,81.500000,81.500000,539000
2018-03-28,81.489998,81.580002,79.029999,79.199997,79.199997,749200
2018-03-29,79.370003,81.620003,78.320000,80.820000,80.820000,682300
2018-04-02,80.510002,80.699997,78.000000,78.540001,78.540001,606200
2018-04-03,79.230003,79.879997,78.279999,79.480003,79.480003,536200
2018-04-04,78.010002,80.070000,77.720001,79.900002,79.900002,788600
2018-04-05,80.720001,81.570000,80.150002,80.370003,80.370003,490500
2018-04-06,79.739998,80.580002,78.180000,78.389999,78.389999,698900
2018-04-09,78.639999,79.639999,77.760002,77.820000,77.820000,763900
2018-04-10,78.970001,79.320000,77.320000,78.860001,78.860001,692800
2018-04-11,78.260002,80.690002,78.040001,79.639999,79.639999,578000
2018-04-12,80.330002,81.559998,80.089996,81.160004,81.160004,447500
2018-04-13,81.660004,81.660004,79.430000,79.919998,79.919998,545200
2018-04-16,80.400002,82.160004,79.849998,81.180000,81.180000,538600
2018-04-17,81.709999,85.129997,81.620003,84.459999,84.459999,1314400
